מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
957,מאיר יערי 11,58,2021,925000,38131-11-22,דירה בבית,3,15948
958,שטרית 2,145.19,2021,1150000,38105-26-37,דירה בבית,5,7921
959,יערי מאיר 66,140,2021,1300000,38131-10-4,דירה בבית,5,9286
960,הרב קוק 5,59.9,2021,630000,38103-11-10,דירה בבית,3,10518
961,משה שרת 36,65.9,2021,716000,38124-62-18,דירה בבית,3,10865
962,מיכאל חזני 38,83,2021,790000,38106-8-4,דירה בבית,4,9518
963,מאיר יערי 5,79.5,2021,565000,38131-15-18,דירה בבית,4,7107
964,אלפסי 27,59.9,2021,610000,38103-12-38,דירה בבית,3,10184
965,החידא 103,61.6,2021,540000,38118-28-32,דירה בבית,3,8766
966,ישראל רוקח 15,80,2021,782000,38130-54-8,דירה בבית,4,9775
967,שרת משה 16,63.1,2021,555000,38105-14-29,דירה בבית,4,8796
969,חיים לנדאו 12,78.9,2021,805000,38135-30-2,דירה בבית,4,10203
970,ישראל רוקח 3,78,2021,945000,38130-59-4,דירה בבית,4,12115
971,רדק 5,59.6,2021,550000,38103-33-15,דירה בבית,3,9228
972,שמחה ארליך 4,79.8,2021,845000,38124-65-29,דירה בבית,4,10589
973,שיטרית 11,61.2,2021,743000,38105-23-30,דירה בבית,3,12141
974,השלה 6,83.8,2021,770000,38104-14-27,דירה בבית,4,9189
975,מיכאל חזני 1,81.96,2021,970000,38106-13-29,דירה בבית,4,11835
976,שאול המלך 135,60.2,2021,600000,38103-1-10,דירה בבית,3,9967
977,שיטרית 7,61.2,2021,570000,38105-22-30,דירה בבית,3,9314
978,משה שרת 38,65.9,2021,730000,38124-61-30,דירה בבית,3,11077
979,דוד פנקס 16,122.6,2021,1472000,38105-70-1,דירה בבית,5,12007
980,דב יוסף 5,63,2021,665000,38105-8-7,דירה בבית,3,10556
981,הרב עוזיאל 16,63,2021,640000,38104-25-10,דירה בבית,3,10159
982,שאול המלך 139,60.5,2021,640000,38104-12-29,דירה בבית,3,10579
983,הראש 6,36.1,2021,401000,38103-38-20,דירה בבית,2,11108
984,החידא 91,62.2,2021,585000,38118-26-88,דירה בבית,3,9405
985,דולצ'ין אריה 24,67,2021,850000,38130-69-12,דירה בבית,3,12687
986,ישראל רוקח 7,78,2021,930000,38130-57-4,דירה בבית,4,11923
987,שאול המלך 137,65.1,2021,700000,38104-13-3,דירה בבית,3,10753
988,החידא 37,83.9,2021,670000,38118-18-16,דירה בבית,4,7986
989,שאול המלך 149,60.5,2021,600000,38104-9-15,דירה בבית,3,9917
990,חיים לנדאו 4,71,2021,820000,38135-33-19,דירה בבית,3,11549
991,משה שרת 42,82,2021,840000,38124-57-27,דירה בבית,4,10244
992,משה שרת 46,63,2021,700000,38124-52-13,דירה בבית,3,11111
993,מאיר יערי 7,79.5,2021,870000,38131-16-6,דירה בבית,4,10943
994,שרת משה 8,63.1,2021,333000,38105-18-29,דירה בבית,4,5277
995,מיכאל חזני 12,80.8,2021,1150000,38106-4-1,דירת גן,4,14233
996,הרב עוזיאל 1,61,2021,630000,38104-30-22,דירה בבית,3,10328
997,הרב הרצוג 35,68,2021,400000,38124-38-7,דירה בבית,3,5882
998,שיטרית 11,61.2,2021,665000,38105-23-25,דירה בבית,3,10866
999,הרב הרצוג 49,64.6,2021,700000,38124-35-32,דירה בבית,3,10836
1000,החידא 6,79.8,2021,823000,38118-34-32,דירה בבית,4,10313
